ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
345	1	3	2	0.000000	3019.000000	2836.000000	0.000000	0.000000	0	0	0
346	1	1	1	0.000000	2935.000000	2747.000000	0.000000	0.000000	0	0	0
347	199	2	0	0.000000	70.487437	68.668342	0.000000	0.000000	0	0	0
348	7	2	1	0.000000	221.142857	186.000000	0.000000	0.000000	0	0	0
349	11	2	1	0.000000	208.545455	207.181818	0.000000	0.000000	0	0	0
350	7	2	1	0.000000	216.428571	216.428571	0.000000	0.000000	0	0	0
351	5	2	1	0.000000	187.400000	187.400000	0.000000	0.000000	0	0	0
352	1	1	1	0.000000	170.000000	170.000000	0.000000	0.000000	0	0	0
353	1	2	2	0.000000	173.000000	173.000000	0.000000	0.000000	0	0	0
354	1	1	1	0.000000	174.000000	174.000000	0.000000	0.000000	0	0	0
355	13	2	2	0.000000	170.384615	117.923077	0.000000	0.000000	0	0	0
356	10	1	1	0.000000	157.200000	157.200000	0.000000	0.000000	0	0	0
357	5	1	2	0.000000	179.000000	179.000000	0.000000	0.000000	0	0	0
358	1	1	2	0.000000	171.000000	171.000000	0.000000	0.000000	0	0	0
359	9	1	2	0.000000	191.333333	191.333333	0.000000	0.000000	0	0	0
360	9	1	3	0.000000	252.444444	252.444444	0.000000	0.000000	0	0	0
361	16	1	2	0.000000	257.312500	255.625000	0.000000	0.000000	0	0	0
362	2	2	2	0.000000	1228.500000	1164.500000	0.000000	0.000000	0	0	0
363	1	2	2	0.000000	1277.000000	1224.000000	0.000000	0.000000	0	0	0
364	1	2	1	0.000000	1267.000000	1203.000000	0.000000	0.000000	0	0	0
365	1	2	1	0.000000	1330.000000	1279.000000	0.000000	0.000000	0	0	0
366	1	1	3	0.000000	1338.000000	1281.000000	0.000000	0.000000	0	0	0
367	1	1	2	0.000000	1272.000000	1211.000000	0.000000	0.000000	0	0	0
368	1	1	1	0.000000	1451.000000	1376.000000	0.000000	0.000000	0	0	0
369	1	3	1	0.000000	1650.000000	1570.000000	0.000000	0.000000	0	0	0
370	5	2	2	0.000000	1860.800000	1771.000000	0.000000	0.000000	0	0	0
371	2	2	1	0.000000	1926.000000	1829.000000	0.000000	0.000000	0	0	0
372	1	1	2	0.000000	1918.000000	1818.000000	0.000000	0.000000	0	0	0
373	1	2	2	0.000000	1920.000000	1821.000000	0.000000	0.000000	0	0	0
374	1	1	1	0.000000	1925.000000	1831.000000	0.000000	0.000000	0	0	0
375	2	4	3	0.000000	1950.500000	1854.000000	0.000000	0.000000	0	0	0
376	2	2	2	0.000000	2050.000000	1964.500000	0.000000	0.000000	0	0	0
377	4	2	1	0.000000	2109.000000	1515.500000	0.000000	0.000000	0	0	0
378	1	3	1	0.000000	2115.000000	2020.000000	0.000000	0.000000	0	0	0
379	4	2	1	0.000000	2080.750000	1484.250000	0.000000	0.000000	0	0	0
380	1	1	2	0.000000	2153.000000	2055.000000	0.000000	0.000000	0	0	0
381	2	2	1	0.000000	1005.500000	490.500000	0.000000	0.000000	0	0	0
382	10	2	2	0.000000	702.400000	665.200000	0.000000	0.000000	0	0	0
383	1	1	2	0.000000	2733.000000	2675.000000	0.000000	0.000000	0	0	0
384	1	2	4	0.000000	2730.000000	2675.000000	0.000000	0.000000	0	0	0
385	5	2	1	0.000000	2627.000000	2586.600000	0.000000	0.000000	0	0	0
386	3	1	1	0.000000	2400.000000	2381.333333	0.000000	0.000000	0	0	0
387	3	2	2	0.000000	2091.666667	2084.666667	0.000000	0.000000	0	0	0
388	1	1	1	0.000000	1182.000000	1182.000000	0.000000	0.000000	0	0	0
389	6	3	2	0.000000	1422.833333	908.333333	0.000000	0.000000	0	0	0
390	2	3	1	0.000000	1655.500000	810.500000	0.000000	0.000000	0	0	0
391	1	3	1	0.000000	1739.000000	1739.000000	0.000000	0.000000	0	0	0
392	1	2	4	0.000000	1763.000000	1763.000000	0.000000	0.000000	0	0	0
393	1	2	2	0.000000	1754.000000	1754.000000	0.000000	0.000000	0	0	0
394	4	1	1	0.000000	201.750000	191.750000	0.000000	0.000000	0	0	0
395	89	1	0	0.000000	29.179775	28.213483	0.000000	0.000000	0	0	0
396	2	2	1	0.000000	861.000000	825.000000	0.000000	0.000000	0	0	0
397	1	2	1	0.000000	857.000000	824.000000	0.000000	0.000000	0	0	0
398	3	3	1	0.000000	869.333333	830.333333	0.000000	0.000000	0	0	0
399	2	3	1	0.000000	898.000000	859.500000	0.000000	0.000000	0	0	0
400	2	3	1	0.000000	909.500000	871.500000	0.000000	0.000000	0	0	0
401	1	3	1	0.000000	954.000000	918.000000	0.000000	0.000000	0	0	0
402	1	3	1	0.000000	947.000000	912.000000	0.000000	0.000000	0	0	0
403	2	3	1	0.000000	980.500000	940.000000	0.000000	0.000000	0	0	0
404	1	1	3	0.000000	1000.000000	952.000000	0.000000	0.000000	0	0	0
405	3	2	2	0.000000	1098.000000	1068.333333	0.000000	0.000000	0	0	0
406	2	3	1	0.000000	1173.000000	1144.000000	0.000000	0.000000	0	0	0
407	1	2	1	0.000000	1175.000000	1133.000000	0.000000	0.000000	0	0	0
408	2	1	1	0.000000	1155.500000	1137.000000	0.000000	0.000000	0	0	0
409	1	3	1	0.000000	1163.000000	1147.000000	0.000000	0.000000	0	0	0
410	4	3	1	0.000000	1262.500000	1251.000000	0.000000	0.000000	0	0	0
411	91	0	2	0.000000	52.428571	49.703297	0.000000	0.000000	0	0	0
412	84	2	0	0.000000	145.464286	140.571429	0.000000	0.000000	0	0	0
413	1	1	4	0.000000	3158.000000	2970.000000	0.000000	0.000000	0	0	0
414	1	4	2	0.000000	3367.000000	3175.000000	0.000000	0.000000	0	0	0
415	1	1	1	0.000000	3377.000000	3137.000000	0.000000	0.000000	0	0	0
416	1	2	2	0.000000	3420.000000	3174.000000	0.000000	0.000000	0	0	0
417	2	3	2	0.000000	3471.500000	3229.000000	0.000000	0.000000	0	0	0
418	1	1	2	0.000000	3583.000000	3330.000000	0.000000	0.000000	0	0	0
419	1	2	3	0.000000	3611.000000	3350.000000	0.000000	0.000000	0	0	0
420	1	3	1	0.000000	3629.000000	3376.000000	0.000000	0.000000	0	0	0
421	1	2	2	0.000000	3507.000000	3274.000000	0.000000	0.000000	0	0	0
422	1	2	1	0.000000	3408.000000	3171.000000	0.000000	0.000000	0	0	0
423	4	1	4	0.000000	3368.250000	3127.250000	0.000000	0.000000	0	0	0
424	3	2	2	0.000000	3380.666667	3148.666667	0.000000	0.000000	0	0	0
425	1	2	3	0.000000	3457.000000	3239.000000	0.000000	0.000000	0	0	0
426	1	2	1	0.000000	3557.000000	3344.000000	0.000000	0.000000	0	0	0
427	2	3	2	0.000000	3559.500000	3337.500000	0.000000	0.000000	0	0	0
428	1	2	3	0.000000	3617.000000	3387.000000	0.000000	0.000000	0	0	0
429	2	1	2	0.000000	3585.500000	3355.500000	0.000000	0.000000	0	0	0
430	1	2	2	0.000000	3365.000000	3140.000000	0.000000	0.000000	0	0	0
431	2	1	3	0.000000	3277.500000	3076.000000	0.000000	0.000000	0	0	0
432	1	3	3	0.000000	3201.000000	3032.000000	0.000000	0.000000	0	0	0
433	1	2	2	0.000000	2967.000000	2790.000000	0.000000	0.000000	0	0	0
434	2	2	2	0.000000	2815.000000	2661.000000	0.000000	0.000000	0	0	0
435	2	4	2	0.000000	2737.500000	2598.500000	0.000000	0.000000	0	0	0
436	1	2	1	0.000000	2694.000000	2566.000000	0.000000	0.000000	0	0	0
437	1	2	2	0.000000	1911.000000	1810.000000	0.000000	0.000000	0	0	0
438	3	2	1	0.000000	1942.666667	1830.666667	0.000000	0.000000	0	0	0
439	4	2	3	0.000000	1886.250000	1781.250000	0.000000	0.000000	0	0	0
440	3	2	1	0.000000	2103.000000	1981.000000	0.000000	0.000000	0	0	0
441	2	2	2	0.000000	1550.500000	1464.000000	0.000000	0.000000	0	0	0
442	1	1	2	0.000000	1651.000000	1554.000000	0.000000	0.000000	0	0	0
443	1	2	3	0.000000	1661.000000	1562.000000	0.000000	0.000000	0	0	0
444	1	2	2	0.000000	1739.000000	1648.000000	0.000000	0.000000	0	0	0
445	2	2	3	0.000000	1766.000000	1656.500000	0.000000	0.000000	0	0	0
446	1	1	3	0.000000	1790.000000	1668.000000	0.000000	0.000000	0	0	0
447	2	3	2	0.000000	2109.000000	1981.500000	0.000000	0.000000	0	0	0
448	3	1	2	0.000000	2423.666667	2290.000000	0.000000	0.000000	0	0	0
449	1	2	2	0.000000	2676.000000	2537.000000	0.000000	0.000000	0	0	0
450	1	2	1	0.000000	2682.000000	2542.000000	0.000000	0.000000	0	0	0
451	1	1	3	0.000000	2762.000000	2604.000000	0.000000	0.000000	0	0	0
452	1	1	2	0.000000	2919.000000	2763.000000	0.000000	0.000000	0	0	0
453	1	3	1	0.000000	1730.000000	1621.000000	0.000000	0.000000	0	0	0
454	17	2	1	0.000000	1456.529412	1184.529412	0.000000	0.000000	0	0	0
455	3	1	2	0.000000	1088.333333	1029.666667	0.000000	0.000000	0	0	0
456	2	4	1	0.000000	1191.500000	1182.500000	0.000000	0.000000	0	0	0
457	1	2	1	0.000000	1189.000000	1185.000000	0.000000	0.000000	0	0	0
458	1	2	1	0.000000	1235.000000	1231.000000	0.000000	0.000000	0	0	0
459	1	3	1	0.000000	1254.000000	1250.000000	0.000000	0.000000	0	0	0
460	1	2	2	0.000000	1248.000000	1247.000000	0.000000	0.000000	0	0	0
461	1	2	1	0.000000	1256.000000	1255.000000	0.000000	0.000000	0	0	0
462	1	2	1	0.000000	1246.000000	1246.000000	0.000000	0.000000	0	0	0
463	1	2	3	0.000000	1247.000000	1247.000000	0.000000	0.000000	0	0	0
464	1	1	1	0.000000	1192.000000	1192.000000	0.000000	0.000000	0	0	0
465	2	2	3	0.000000	1191.000000	1191.000000	0.000000	0.000000	0	0	0
466	1	1	3	0.000000	1200.000000	1200.000000	0.000000	0.000000	0	0	0
467	1	1	2	0.000000	1194.000000	1194.000000	0.000000	0.000000	0	0	0
468	1	2	2	0.000000	1185.000000	1185.000000	0.000000	0.000000	0	0	0
469	1	2	2	0.000000	1173.000000	1173.000000	0.000000	0.000000	0	0	0
470	1	2	3	0.000000	1177.000000	1177.000000	0.000000	0.000000	0	0	0
471	10	2	2	0.000000	949.500000	838.700000	0.000000	0.000000	0	0	0
472	1	1	2	0.000000	915.000000	894.000000	0.000000	0.000000	0	0	0
473	3	1	2	0.000000	916.333333	888.333333	0.000000	0.000000	0	0	0
474	5	3	1	0.000000	613.600000	609.200000	0.000000	0.000000	0	0	0
475	1	3	1	0.000000	657.000000	653.000000	0.000000	0.000000	0	0	0
476	3	2	1	0.000000	663.000000	659.000000	0.000000	0.000000	0	0	0
477	3	2	1	0.000000	774.000000	771.333333	0.000000	0.000000	0	0	0
478	5	2	1	0.000000	759.000000	759.000000	0.000000	0.000000	0	0	0
479	1	2	3	0.000000	733.000000	733.000000	0.000000	0.000000	0	0	0
480	2	1	3	0.000000	714.000000	714.000000	0.000000	0.000000	0	0	0
481	1	2	2	0.000000	700.000000	700.000000	0.000000	0.000000	0	0	0
482	1	3	2	0.000000	682.000000	660.000000	0.000000	0.000000	0	0	0
483	2	2	1	0.000000	686.000000	663.500000	0.000000	0.000000	0	0	0
484	2	1	1	0.000000	679.500000	657.000000	0.000000	0.000000	0	0	0
485	3	1	2	0.000000	679.333333	654.000000	0.000000	0.000000	0	0	0
486	1	2	2	0.000000	613.000000	584.000000	0.000000	0.000000	0	0	0
487	3	1	1	0.000000	599.333333	568.666667	0.000000	0.000000	0	0	0
488	1	2	2	0.000000	604.000000	564.000000	0.000000	0.000000	0	0	0
489	1	2	1	0.000000	586.000000	554.000000	0.000000	0.000000	0	0	0
490	6	2	1	0.000000	562.166667	527.500000	0.000000	0.000000	0	0	0
491	24	2	2	0.000000	328.166667	314.791667	0.000000	0.000000	0	0	0
492	29	3	2	0.000000	404.724138	163.551724	0.000000	0.000000	0	0	0
493	4	2	1	0.000000	810.250000	204.000000	0.000000	0.000000	0	0	0
494	9	2	1	0.000000	919.111111	874.555556	0.000000	0.000000	0	0	0
495	2	1	1	0.000000	1172.000000	1124.500000	0.000000	0.000000	0	0	0
496	1	1	1	0.000000	1293.000000	1237.000000	0.000000	0.000000	0	0	0
497	1	2	1	0.000000	1477.000000	922.000000	0.000000	0.000000	0	0	0
498	1	2	1	0.000000	1529.000000	1457.000000	0.000000	0.000000	0	0	0
499	1	2	2	0.000000	1658.000000	1579.000000	0.000000	0.000000	0	0	0
500	5	2	1	0.000000	1841.400000	634.000000	0.000000	0.000000	0	0	0
501	1	3	2	0.000000	2077.000000	1938.000000	0.000000	0.000000	0	0	0
502	158	2	2	0.000000	70.715190	68.917722	0.000000	0.000000	0	0	0
503	8	2	1	0.000000	572.250000	552.000000	0.000000	0.000000	0	0	0
504	11	2	1	0.000000	565.909091	550.000000	0.000000	0.000000	0	0	0
505	6	2	1	0.000000	538.833333	528.166667	0.000000	0.000000	0	0	0
506	2	2	1	0.000000	459.500000	452.000000	0.000000	0.000000	0	0	0
507	12	1	2	0.000000	908.083333	865.083333	0.000000	0.000000	0	0	0
508	9	2	2	0.000000	1042.666667	999.666667	0.000000	0.000000	0	0	0
509	11	1	2	0.000000	368.363636	350.727273	0.000000	0.000000	0	0	0
510	5	1	2	0.000000	316.800000	301.200000	0.000000	0.000000	0	0	0
511	1	2	1	0.000000	1636.000000	1553.000000	0.000000	0.000000	0	0	0
512	1	1	1	0.000000	1653.000000	1566.000000	0.000000	0.000000	0	0	0
513	1	2	2	0.000000	1639.000000	1550.000000	0.000000	0.000000	0	0	0
514	1	1	1	0.000000	1638.000000	1553.000000	0.000000	0.000000	0	0	0
515	6	2	2	0.000000	1628.000000	1289.833333	0.000000	0.000000	0	0	0
516	1	2	2	0.000000	1660.000000	1574.000000	0.000000	0.000000	0	0	0
517	1	2	4	0.000000	1613.000000	1519.000000	0.000000	0.000000	0	0	0
518	1	2	2	0.000000	1535.000000	1443.000000	0.000000	0.000000	0	0	0
519	2	1	1	0.000000	1497.500000	688.000000	0.000000	0.000000	0	0	0
520	3	2	2	0.000000	1565.000000	1484.666667	0.000000	0.000000	0	0	0
521	3	2	1	0.000000	1611.333333	1536.333333	0.000000	0.000000	0	0	0
522	1	1	3	0.000000	1673.000000	1589.000000	0.000000	0.000000	0	0	0
523	1	2	2	0.000000	1682.000000	1596.000000	0.000000	0.000000	0	0	0
524	1	2	1	0.000000	1685.000000	1587.000000	0.000000	0.000000	0	0	0
525	1	2	2	0.000000	1751.000000	1649.000000	0.000000	0.000000	0	0	0
526	1	1	1	0.000000	1736.000000	1622.000000	0.000000	0.000000	0	0	0
527	1	2	2	0.000000	1772.000000	1657.000000	0.000000	0.000000	0	0	0
528	2	1	1	0.000000	1797.500000	1679.500000	0.000000	0.000000	0	0	0
529	1	2	2	0.000000	1829.000000	1723.000000	0.000000	0.000000	0	0	0
530	1	1	2	0.000000	1723.000000	1613.000000	0.000000	0.000000	0	0	0
531	1	3	3	0.000000	1777.000000	1671.000000	0.000000	0.000000	0	0	0
532	4	1	1	0.000000	1864.250000	1756.750000	0.000000	0.000000	0	0	0
533	1	3	2	0.000000	1899.000000	1795.000000	0.000000	0.000000	0	0	0
534	2	3	1	0.000000	1871.500000	1754.500000	0.000000	0.000000	0	0	0
535	1	1	1	0.000000	1816.000000	1702.000000	0.000000	0.000000	0	0	0
536	2	1	3	0.000000	1882.000000	1771.500000	0.000000	0.000000	0	0	0
537	1	1	2	0.000000	1910.000000	1804.000000	0.000000	0.000000	0	0	0
538	4	2	2	0.000000	1890.250000	438.000000	0.000000	0.000000	0	0	0
539	2	2	1	0.000000	1439.500000	1331.000000	0.000000	0.000000	0	0	0
540	3	2	1	0.000000	1438.666667	1328.333333	0.000000	0.000000	0	0	0
541	2	1	1	0.000000	1503.000000	1404.500000	0.000000	0.000000	0	0	0
542	1	1	7	0.000000	1682.000000	1584.000000	0.000000	0.000000	0	0	0
543	1	2	3	0.000000	1666.000000	1566.000000	0.000000	0.000000	0	0	0
544	2	1	2	0.000000	1504.000000	1414.000000	0.000000	0.000000	0	0	0
545	2	2	3	0.000000	1451.000000	683.500000	0.000000	0.000000	0	0	0
546	11	1	2	0.000000	981.727273	172.909091	0.000000	0.000000	0	0	0
547	7	2	1	0.000000	1115.000000	740.714286	0.000000	0.000000	0	0	0
548	2	1	1	0.000000	1154.000000	1085.500000	0.000000	0.000000	0	0	0
549	3	2	1	0.000000	1217.000000	977.666667	0.000000	0.000000	0	0	0
550	2	2	1	0.000000	1302.000000	1217.500000	0.000000	0.000000	0	0	0
551	2	2	2	0.000000	1356.000000	638.000000	0.000000	0.000000	0	0	0
552	1	2	1	0.000000	1364.000000	1287.000000	0.000000	0.000000	0	0	0
553	1	1	1	0.000000	1407.000000	1323.000000	0.000000	0.000000	0	0	0
554	5	2	1	0.000000	226.400000	224.800000	0.000000	0.000000	0	0	0
555	28	2	1	0.000000	329.535714	319.392857	0.000000	0.000000	0	0	0
556	2	1	1	0.000000	355.500000	344.500000	0.000000	0.000000	0	0	0
557	57	2	2	0.000000	214.947368	209.982456	0.000000	0.000000	0	0	0
558	14	1	2	0.000000	1524.714286	1468.714286	0.000000	0.000000	0	0	0
559	42	1	2	0.000000	232.595238	227.523810	0.000000	0.000000	0	0	0
560	4	1	1	0.000000	621.500000	601.250000	0.000000	0.000000	0	0	0
561	9	1	2	0.000000	721.111111	691.888889	0.000000	0.000000	0	0	0
562	16	1	1	0.000000	1066.375000	679.750000	0.000000	0.000000	0	0	0
563	5	1	2	0.000000	973.000000	755.200000	0.000000	0.000000	0	0	0
564	86	0	2	0.000000	341.674419	333.046512	0.000000	0.000000	0	0	0
565	1	1	2	0.000000	552.000000	530.000000	0.000000	0.000000	0	0	0
566	1	3	2	0.000000	567.000000	544.000000	0.000000	0.000000	0	0	0
567	6	3	1	0.000000	564.666667	538.166667	0.000000	0.000000	0	0	0
568	2	2	1	0.000000	606.500000	582.500000	0.000000	0.000000	0	0	0
569	5	2	1	0.000000	614.000000	590.000000	0.000000	0.000000	0	0	0
570	2	3	1	0.000000	615.000000	596.000000	0.000000	0.000000	0	0	0
571	4	1	1	0.000000	442.000000	427.750000	0.000000	0.000000	0	0	0
572	4	1	1	0.000000	389.250000	377.750000	0.000000	0.000000	0	0	0
573	1	2	2	0.000000	407.000000	396.000000	0.000000	0.000000	0	0	0
574	20	1	1	0.000000	704.700000	594.850000	0.000000	0.000000	0	0	0
575	61	1	1	0.000000	1.065574	1.065574	0.000000	0.000000	0	0	0
576	2	1	1	0.000000	1127.000000	1078.000000	0.000000	0.000000	0	0	0
577	5	2	3	0.000000	1208.400000	1152.000000	0.000000	0.000000	0	0	0
578	2	1	1	0.000000	1291.000000	1233.000000	0.000000	0.000000	0	0	0
579	3	1	1	0.000000	1395.333333	1334.000000	0.000000	0.000000	0	0	0
580	1	2	3	0.000000	1434.000000	1373.000000	0.000000	0.000000	0	0	0
581	2	2	1	0.000000	1374.500000	1312.000000	0.000000	0.000000	0	0	0
582	1	1	1	0.000000	1368.000000	1304.000000	0.000000	0.000000	0	0	0
583	8	2	1	0.000000	259.625000	241.750000	0.000000	0.000000	0	0	0
584	6	2	1	0.000000	296.333333	276.166667	0.000000	0.000000	0	0	0
585	13	3	2	0.000000	293.384615	277.000000	0.000000	0.000000	0	0	0
586	3	2	2	0.000000	303.000000	291.000000	0.000000	0.000000	0	0	0
587	1	2	1	0.000000	310.000000	300.000000	0.000000	0.000000	0	0	0
588	5	1	2	0.000000	774.400000	753.000000	0.000000	0.000000	0	0	0
589	2	1	2	0.000000	828.000000	799.500000	0.000000	0.000000	0	0	0
590	1	1	3	0.000000	840.000000	812.000000	0.000000	0.000000	0	0	0
591	1	1	2	0.000000	845.000000	813.000000	0.000000	0.000000	0	0	0
592	2	2	1	0.000000	875.000000	840.000000	0.000000	0.000000	0	0	0
593	3	1	1	0.000000	890.333333	845.666667	0.000000	0.000000	0	0	0
594	2	1	2	0.000000	915.500000	869.000000	0.000000	0.000000	0	0	0
595	1	1	2	0.000000	916.000000	868.000000	0.000000	0.000000	0	0	0
596	6	2	2	0.000000	986.000000	758.833333	0.000000	0.000000	0	0	0
597	2	1	2	0.000000	1082.000000	1015.000000	0.000000	0.000000	0	0	0
598	1	1	2	0.000000	1114.000000	1047.000000	0.000000	0.000000	0	0	0
599	2	1	2	0.000000	1190.000000	1124.000000	0.000000	0.000000	0	0	0
600	3	3	2	0.000000	1250.333333	1180.000000	0.000000	0.000000	0	0	0
601	2	2	1	0.000000	1293.000000	1212.000000	0.000000	0.000000	0	0	0
602	3	1	4	0.000000	1242.000000	1159.333333	0.000000	0.000000	0	0	0
603	6	1	2	0.000000	1458.166667	1387.166667	0.000000	0.000000	0	0	0
604	2	1	2	0.000000	1943.000000	1873.500000	0.000000	0.000000	0	0	0
605	2	1	1	0.000000	1850.500000	1782.000000	0.000000	0.000000	0	0	0
606	18	2	2	0.000000	1314.611111	1185.777778	0.000000	0.000000	0	0	0
607	5	1	3	0.000000	1520.400000	1438.200000	0.000000	0.000000	0	0	0
608	3	1	1	0.000000	1164.000000	1095.333333	0.000000	0.000000	0	0	0
609	8	2	1	0.000000	705.500000	661.125000	0.000000	0.000000	0	0	0
610	2	2	1	0.000000	778.500000	731.500000	0.000000	0.000000	0	0	0
611	2	2	1	0.000000	817.500000	767.500000	0.000000	0.000000	0	0	0
612	1	1	1	0.000000	858.000000	809.000000	0.000000	0.000000	0	0	0
613	8	1	3	0.000000	864.875000	815.750000	0.000000	0.000000	0	0	0
614	1	2	1	0.000000	1045.000000	988.000000	0.000000	0.000000	0	0	0
615	7	2	1	0.000000	1088.285714	1033.714286	0.000000	0.000000	0	0	0
616	1	2	1	0.000000	1188.000000	1130.000000	0.000000	0.000000	0	0	0
617	143	0	0	0.000000	10.545455	10.545455	0.000000	0.000000	0	0	0
618	18	1	2	0.000000	98.500000	94.388889	0.000000	0.000000	0	0	0
619	1	1	2	0.000000	113.000000	109.000000	0.000000	0.000000	0	0	0
620	2	1	2	0.000000	119.500000	115.000000	0.000000	0.000000	0	0	0
621	3	1	2	0.000000	118.666667	112.333333	0.000000	0.000000	0	0	0
622	10	1	2	0.000000	122.100000	115.700000	0.000000	0.000000	0	0	0
623	2	1	2	0.000000	143.000000	138.000000	0.000000	0.000000	0	0	0
624	7	1	2	0.000000	145.000000	139.428571	0.000000	0.000000	0	0	0
625	5	1	2	0.000000	144.000000	139.000000	0.000000	0.000000	0	0	0
626	27	1	2	0.000000	117.111111	115.555556	0.000000	0.000000	0	0	0
627	22	1	2	0.000000	159.772727	150.181818	0.000000	0.000000	0	0	0
628	12	1	2	0.000000	206.833333	83.166667	0.000000	0.000000	0	0	0
629	5	3	2	0.000000	1858.600000	1774.200000	0.000000	0.000000	0	0	0
630	3	1	3	0.000000	1717.000000	1624.000000	0.000000	0.000000	0	0	0
631	1	2	2	0.000000	1702.000000	1610.000000	0.000000	0.000000	0	0	0
632	1	1	2	0.000000	1653.000000	1565.000000	0.000000	0.000000	0	0	0
633	8	2	1	0.000000	1227.875000	1160.500000	0.000000	0.000000	0	0	0
634	2	1	1	0.000000	1339.000000	1264.000000	0.000000	0.000000	0	0	0
635	11	2	2	0.000000	1513.090909	1059.909091	0.000000	0.000000	0	0	0
636	2	2	1	0.000000	1696.000000	1610.500000	0.000000	0.000000	0	0	0
637	1	2	1	0.000000	1663.000000	1580.000000	0.000000	0.000000	0	0	0
638	1	2	3	0.000000	1663.000000	1578.000000	0.000000	0.000000	0	0	0
639	1	2	1	0.000000	1731.000000	1647.000000	0.000000	0.000000	0	0	0
640	1	2	1	0.000000	1686.000000	1590.000000	0.000000	0.000000	0	0	0
641	1	2	1	0.000000	2138.000000	2054.000000	0.000000	0.000000	0	0	0
642	3	2	1	0.000000	2109.666667	2010.666667	0.000000	0.000000	0	0	0
643	1	2	1	0.000000	2155.000000	2046.000000	0.000000	0.000000	0	0	0
644	1	1	2	0.000000	2204.000000	2090.000000	0.000000	0.000000	0	0	0
645	3	1	2	0.000000	2267.333333	2142.333333	0.000000	0.000000	0	0	0
646	5	3	2	0.000000	2385.400000	455.200000	0.000000	0.000000	0	0	0
647	1	2	1	0.000000	2428.000000	2308.000000	0.000000	0.000000	0	0	0
648	1	2	1	0.000000	2412.000000	2294.000000	0.000000	0.000000	0	0	0
649	1	1	3	0.000000	2418.000000	2297.000000	0.000000	0.000000	0	0	0
650	1	3	2	0.000000	2451.000000	2316.000000	0.000000	0.000000	0	0	0
651	70	2	0	0.000000	19.028571	18.800000	0.000000	0.000000	0	0	0
652	4	2	1	0.000000	494.000000	478.250000	0.000000	0.000000	0	0	0
653	7	1	2	0.000000	95.857143	90.142857	0.000000	0.000000	0	0	0
654	20	1	2	0.000000	146.300000	138.500000	0.000000	0.000000	0	0	0
655	9	2	2	0.000000	226.111111	218.222222	0.000000	0.000000	0	0	0
656	1	1	2	0.000000	560.000000	546.000000	0.000000	0.000000	0	0	0
657	2	1	2	0.000000	625.000000	609.500000	0.000000	0.000000	0	0	0
658	7	1	2	0.000000	688.142857	671.571429	0.000000	0.000000	0	0	0
659	5	1	2	0.000000	709.000000	696.000000	0.000000	0.000000	0	0	0
660	9	2	2	0.000000	805.222222	781.111111	0.000000	0.000000	0	0	0
661	8	2	1	0.000000	924.750000	893.500000	0.000000	0.000000	0	0	0
662	1	1	1	0.000000	905.000000	863.000000	0.000000	0.000000	0	0	0
663	9	1	2	0.000000	789.333333	735.333333	0.000000	0.000000	0	0	0
664	3	2	2	0.000000	970.666667	922.333333	0.000000	0.000000	0	0	0
665	2	1	3	0.000000	533.000000	531.000000	0.000000	0.000000	0	0	0
666	1	1	3	0.000000	548.000000	545.000000	0.000000	0.000000	0	0	0
667	2	1	3	0.000000	563.000000	559.000000	0.000000	0.000000	0	0	0
668	3	1	2	0.000000	589.000000	580.000000	0.000000	0.000000	0	0	0
669	1	1	3	0.000000	605.000000	594.000000	0.000000	0.000000	0	0	0
670	1	1	2	0.000000	735.000000	724.000000	0.000000	0.000000	0	0	0
671	1	1	2	0.000000	2154.000000	2035.000000	0.000000	0.000000	0	0	0
672	3	1	3	0.000000	2156.666667	2019.000000	0.000000	0.000000	0	0	0
673	3	1	2	0.000000	2093.666667	1926.000000	0.000000	0.000000	0	0	0
674	4	3	2	0.000000	1583.250000	1090.500000	0.000000	0.000000	0	0	0
675	4	2	1	0.000000	2151.000000	1971.500000	0.000000	0.000000	0	0	0
676	1	2	1	0.000000	2181.000000	2001.000000	0.000000	0.000000	0	0	0
677	2	2	2	0.000000	2183.500000	1995.000000	0.000000	0.000000	0	0	0
678	1	1	2	0.000000	180.000000	176.000000	0.000000	0.000000	0	0	0
679	1	2	2	0.000000	192.000000	188.000000	0.000000	0.000000	0	0	0
680	1	1	3	0.000000	204.000000	200.000000	0.000000	0.000000	0	0	0
681	1	1	2	0.000000	206.000000	202.000000	0.000000	0.000000	0	0	0
682	1	2	3	0.000000	220.000000	216.000000	0.000000	0.000000	0	0	0
683	1	1	1	0.000000	216.000000	212.000000	0.000000	0.000000	0	0	0
684	2	1	2	0.000000	226.500000	222.500000	0.000000	0.000000	0	0	0
685	1	1	2	0.000000	223.000000	219.000000	0.000000	0.000000	0	0	0
686	2	1	2	0.000000	218.500000	217.500000	0.000000	0.000000	0	0	0
687	2	1	2	0.000000	207.000000	205.500000	0.000000	0.000000	0	0	0
688	9	1	3	0.000000	188.333333	187.666667	0.000000	0.000000	0	0	0
689	1	3	1	0.000000	2431.000000	2293.000000	0.000000	0.000000	0	0	0
690	1	1	2	0.000000	2455.000000	2311.000000	0.000000	0.000000	0	0	0
691	1	4	2	0.000000	2477.000000	2333.000000	0.000000	0.000000	0	0	0
